financial_year,sending_location,service,age_group,living_alone_status,percentage,nclient
2019/20,Stirling,Telecare Only,All Ages,Not Recorded,0,0
2019/20,Stirling,Telecare Only,18-64 years,Living Alone,0,0
2019/20,Stirling,Telecare Only,18-64 years,Not Living Alone,0,0
2019/20,Stirling,Telecare Only,18-64 years,Unknown,100,10
2019/20,Stirling,Telecare Only,18-64 years,Not Recorded,0,0
2019/20,Stirling,Telecare Only,65-74 years,Living Alone,50,5
2019/20,Stirling,Telecare Only,65-74 years,Not Living Alone,0,0
2019/20,Stirling,Telecare Only,65-74 years,Unknown,50,5
2019/20,Stirling,Telecare Only,65-74 years,Not Recorded,0,0
2019/20,Stirling,Telecare Only,75-84 years,Living Alone,33.3,5
2019/20,Stirling,Telecare Only,75-84 years,Not Living Alone,0,0
2019/20,Stirling,Telecare Only,75-84 years,Unknown,66.7,10
2019/20,Stirling,Telecare Only,75-84 years,Not Recorded,0,0
2019/20,Stirling,Telecare Only,85+ years,Living Alone,50,10
2019/20,Stirling,Telecare Only,85+ years,Not Living Alone,0,0
2019/20,Stirling,Telecare Only,85+ years,Unknown,50,10
2019/20,Stirling,Telecare Only,85+ years,Not Recorded,0,0
2019/20,Stirling,Total Receiving Community Alarms and/or Telecare,All Ages,Living Alone,40,1045
2019/20,Stirling,Total Receiving Community Alarms and/or Telecare,All Ages,Not Living Alone,0,0
2019/20,Stirling,Total Receiving Community Alarms and/or Telecare,All Ages,Unknown,60,1570
2019/20,Stirling,Total Receiving Community Alarms and/or Telecare,All Ages,Not Recorded,0,0
2019/20,Stirling,Total Receiving Community Alarms and/or Telecare,0-17 years,Living Alone,0,0
2019/20,Stirling,Total Receiving Community Alarms and/or Telecare,0-17 years,Not Living Alone,0,0
2019/20,Stirling,Total Receiving Community Alarms and/or Telecare,0-17 years,Unknown,0,0
2019/20,Stirling,Total Receiving Community Alarms and/or Telecare,0-17 years,Not Recorded,0,0
2019/20,Stirling,Total Receiving Community Alarms and/or Telecare,18-64 years,Living Alone,24.5,65
2019/20,Stirling,Total Receiving Community Alarms and/or Telecare,18-64 years,Not Living Alone,0,0
2019/20,Stirling,Total Receiving Community Alarms and/or Telecare,18-64 years,Unknown,75.5,200
2019/20,Stirling,Total Receiving Community Alarms and/or Telecare,18-64 years,Not Recorded,0,0
2019/20,Stirling,Total Receiving Community Alarms and/or Telecare,65-74 years,Living Alone,30.5,90
2019/20,Stirling,Total Receiving Community Alarms and/or Telecare,65-74 years,Not Living Alone,0,0
2019/20,Stirling,Total Receiving Community Alarms and/or Telecare,65-74 years,Unknown,69.5,205
2019/20,Stirling,Total Receiving Community Alarms and/or Telecare,65-74 years,Not Recorded,0,0
2019/20,Stirling,Total Receiving Community Alarms and/or Telecare,75-84 years,Living Alone,36.2,355
2019/20,Stirling,Total Receiving Community Alarms and/or Telecare,75-84 years,Not Living Alone,0,0
2019/20,Stirling,Total Receiving Community Alarms and/or Telecare,75-84 years,Unknown,63.8,625
2019/20,Stirling,Total Receiving Community Alarms and/or Telecare,75-84 years,Not Recorded,0,0
2019/20,Stirling,Total Receiving Community Alarms and/or Telecare,85+ years,Living Alone,49.8,535
2019/20,Stirling,Total Receiving Community Alarms and/or Telecare,85+ years,Not Living Alone,0,0
2019/20,Stirling,Total Receiving Community Alarms and/or Telecare,85+ years,Unknown,50.2,540
2019/20,Stirling,Total Receiving Community Alarms and/or Telecare,85+ years,Not Recorded,0,0
2020/21,Stirling,Community Alarm Only,All Ages,Living Alone,38.4,750
2020/21,Stirling,Community Alarm Only,All Ages,Not Known,61.6,1205
2020/21,Stirling,Community Alarm Only,18-64 years,Living Alone,32.4,55
2020/21,Stirling,Community Alarm Only,18-64 years,Not Known,67.6,115
2020/21,Stirling,Community Alarm Only,65-74 years,Living Alone,29.2,70
2020/21,Stirling,Community Alarm Only,65-74 years,Not Known,70.8,170
2020/21,Stirling,Community Alarm Only,75-84 years,Living Alone,35.6,260
2020/21,Stirling,Community Alarm Only,75-84 years,Not Known,64.4,470
2020/21,Stirling,Community Alarm Only,85+ years,Living Alone,45.1,365
2020/21,Stirling,Community Alarm Only,85+ years,Not Known,54.9,445
2020/21,Stirling,Receiving both Community Alarm and Telecare,All Ages,Living Alone,51.5,265
2020/21,Stirling,Receiving both Community Alarm and Telecare,All Ages,Not Known,48.5,250
2020/21,Stirling,Receiving both Community Alarm and Telecare,18-64 years,Living Alone,30.8,20
2020/21,Stirling,Receiving both Community Alarm and Telecare,18-64 years,Not Known,69.2,45
2020/21,Stirling,Receiving both Community Alarm and Telecare,65-74 years,Living Alone,33.3,15
2020/21,Stirling,Receiving both Community Alarm and Telecare,65-74 years,Not Known,66.7,30
2020/21,Stirling,Receiving both Community Alarm and Telecare,75-84 years,Living Alone,50,80
2020/21,Stirling,Receiving both Community Alarm and Telecare,75-84 years,Not Known,50,80
2020/21,Stirling,Receiving both Community Alarm and Telecare,85+ years,Living Alone,62.5,150
2020/21,Stirling,Receiving both Community Alarm and Telecare,85+ years,Not Known,37.5,90
2020/21,Stirling,Telecare Only,All Ages,Living Alone,30,15
2020/21,Stirling,Telecare Only,All Ages,Not Known,70,35
2020/21,Stirling,Telecare Only,18-64 years,Living Alone,0,0
2020/21,Stirling,Telecare Only,18-64 years,Not Known,100,10
2020/21,Stirling,Telecare Only,65-74 years,Living Alone,0,0
2020/21,Stirling,Telecare Only,65-74 years,Not Known,100,5
2020/21,Stirling,Telecare Only,75-84 years,Living Alone,50,10
2020/21,Stirling,Telecare Only,75-84 years,Not Known,50,10
2020/21,Stirling,Telecare Only,85+ years,Living Alone,50,5
2020/21,Stirling,Telecare Only,85+ years,Not Known,50,5
2020/21,Stirling,Total Receiving Community Alarms and/or Telecare,All Ages,Living Alone,41,1030
2020/21,Stirling,Total Receiving Community Alarms and/or Telecare,All Ages,Not Known,59,1485
2020/21,Stirling,Total Receiving Community Alarms and/or Telecare,18-64 years,Living Alone,30,75
2020/21,Stirling,Total Receiving Community Alarms and/or Telecare,18-64 years,Not Known,70,175
2020/21,Stirling,Total Receiving Community Alarms and/or Telecare,65-74 years,Living Alone,29.3,85
2020/21,Stirling,Total Receiving Community Alarms and/or Telecare,65-74 years,Not Known,70.7,205
2020/21,Stirling,Total Receiving Community Alarms and/or Telecare,75-84 years,Living Alone,38.1,345
2020/21,Stirling,Total Receiving Community Alarms and/or Telecare,75-84 years,Not Known,61.9,560
2020/21,Stirling,Total Receiving Community Alarms and/or Telecare,85+ years,Living Alone,49.1,525
2020/21,Stirling,Total Receiving Community Alarms and/or Telecare,85+ years,Not Known,50.9,545
2021/22,Stirling,Community Alarm Only,All Ages,Living Alone,37.7,710
2021/22,Stirling,Community Alarm Only,All Ages,Not Known,62.3,1175
2021/22,Stirling,Community Alarm Only,18-64 years,Living Alone,35.3,60
2021/22,Stirling,Community Alarm Only,18-64 years,Not Known,64.7,110
2021/22,Stirling,Community Alarm Only,65-74 years,Living Alone,28.6,60
2021/22,Stirling,Community Alarm Only,65-74 years,Not Known,71.4,150
2021/22,Stirling,Community Alarm Only,75-84 years,Living Alone,33.8,240
2021/22,Stirling,Community Alarm Only,75-84 years,Not Known,66.2,470
2021/22,Stirling,Community Alarm Only,85+ years,Living Alone,43.8,350
2021/22,Stirling,Community Alarm Only,85+ years,Not Known,56.2,450
2021/22,Stirling,Receiving both Community Alarm and Telecare,All Ages,Living Alone,54.7,235
2021/22,Stirling,Receiving both Community Alarm and Telecare,All Ages,Not Known,45.3,195
2021/22,Stirling,Receiving both Community Alarm and Telecare,18-64 years,Living Alone,33.3,20
2021/22,Stirling,Receiving both Community Alarm and Telecare,18-64 years,Not Known,66.7,40
2021/22,Stirling,Receiving both Community Alarm and Telecare,65-74 years,Living Alone,33.3,15
2021/22,Stirling,Receiving both Community Alarm and Telecare,65-74 years,Not Known,66.7,30
2021/22,Stirling,Receiving both Community Alarm and Telecare,75-84 years,Living Alone,51.9,70
2021/22,Stirling,Receiving both Community Alarm and Telecare,75-84 years,Not Known,48.1,65
2021/22,Stirling,Receiving both Community Alarm and Telecare,85+ years,Living Alone,66.7,130
2021/22,Stirling,Receiving both Community Alarm and Telecare,85+ years,Not Known,33.3,65
2021/22,Stirling,Telecare Only,All Ages,Living Alone,40,20
2021/22,Stirling,Telecare Only,All Ages,Not Known,60,30
2021/22,Stirling,Telecare Only,18-64 years,Living Alone,0,0
2021/22,Stirling,Telecare Only,18-64 years,Not Known,100,15
2021/22,Stirling,Telecare Only,65-74 years,Living Alone,50,5
2021/22,Stirling,Telecare Only,65-74 years,Not Known,50,5
2021/22,Stirling,Telecare Only,75-84 years,Living Alone,50,10
2021/22,Stirling,Telecare Only,75-84 years,Not Known,50,10
2021/22,Stirling,Telecare Only,85+ years,Living Alone,50,5
2021/22,Stirling,Telecare Only,85+ years,Not Known,50,5
2021/22,Stirling,Total Receiving Community Alarms and/or Telecare,All Ages,Living Alone,40.6,960
2021/22,Stirling,Total Receiving Community Alarms and/or Telecare,All Ages,Not Known,59.4,1405
2021/22,Stirling,Total Receiving Community Alarms and/or Telecare,18-64 years,Living Alone,31.9,75
2021/22,Stirling,Total Receiving Community Alarms and/or Telecare,18-64 years,Not Known,68.1,160
2021/22,Stirling,Total Receiving Community Alarms and/or Telecare,65-74 years,Living Alone,30.8,80
2021/22,Stirling,Total Receiving Community Alarms and/or Telecare,65-74 years,Not Known,69.2,180
2021/22,Stirling,Total Receiving Community Alarms and/or Telecare,75-84 years,Living Alone,36.6,315
2021/22,Stirling,Total Receiving Community Alarms and/or Telecare,75-84 years,Not Known,63.4,545
2021/22,Stirling,Total Receiving Community Alarms and/or Telecare,85+ years,Living Alone,48.3,485
2021/22,Stirling,Total Receiving Community Alarms and/or Telecare,85+ years,Not Known,51.7,520
2018/19,West Dunbartonshire,Community Alarm Only,All Ages,Living Alone,49.5,945
2018/19,West Dunbartonshire,Community Alarm Only,All Ages,Not Living Alone,28.3,540
2018/19,West Dunbartonshire,Community Alarm Only,All Ages,Unknown,22.3,425
2018/19,West Dunbartonshire,Community Alarm Only,All Ages,Not Recorded,0,0
2018/19,West Dunbartonshire,Community Alarm Only,0-17 years,Living Alone,0,0
2018/19,West Dunbartonshire,Community Alarm Only,0-17 years,Not Living Alone,0,0
2018/19,West Dunbartonshire,Community Alarm Only,0-17 years,Unknown,0,0
2018/19,West Dunbartonshire,Community Alarm Only,0-17 years,Not Recorded,0,0
2018/19,West Dunbartonshire,Community Alarm Only,18-64 years,Living Alone,42.6,115
2018/19,West Dunbartonshire,Community Alarm Only,18-64 years,Not Living Alone,38.9,105
2018/19,West Dunbartonshire,Community Alarm Only,18-64 years,Unknown,18.5,50
2018/19,West Dunbartonshire,Community Alarm Only,18-64 years,Not Recorded,0,0
2018/19,West Dunbartonshire,Community Alarm Only,65-74 years,Living Alone,43.5,150
2018/19,West Dunbartonshire,Community Alarm Only,65-74 years,Not Living Alone,33.3,115
2018/19,West Dunbartonshire,Community Alarm Only,65-74 years,Unknown,23.2,80
2018/19,West Dunbartonshire,Community Alarm Only,65-74 years,Not Recorded,0,0
2018/19,West Dunbartonshire,Community Alarm Only,75-84 years,Living Alone,51.1,355
2018/19,West Dunbartonshire,Community Alarm Only,75-84 years,Not Living Alone,28.8,200
2018/19,West Dunbartonshire,Community Alarm Only,75-84 years,Unknown,20.1,140
2018/19,West Dunbartonshire,Community Alarm Only,75-84 years,Not Recorded,0,0
2018/19,West Dunbartonshire,Community Alarm Only,85+ years,Living Alone,54.2,325
2018/19,West Dunbartonshire,Community Alarm Only,85+ years,Not Living Alone,20,120
2018/19,West Dunbartonshire,Community Alarm Only,85+ years,Unknown,25.8,155
2018/19,West Dunbartonshire,Community Alarm Only,85+ years,Not Recorded,0,0
2018/19,West Dunbartonshire,Receiving both Community Alarm and Telecare,All Ages,Living Alone,53.6,480
2018/19,West Dunbartonshire,Receiving both Community Alarm and Telecare,All Ages,Not Living Alone,19.6,175
2018/19,West Dunbartonshire,Receiving both Community Alarm and Telecare,All Ages,Unknown,26.8,240
2018/19,West Dunbartonshire,Receiving both Community Alarm and Telecare,All Ages,Not Recorded,0,0
2018/19,West Dunbartonshire,Receiving both Community Alarm and Telecare,0-17 years,Living Alone,0,0
2018/19,West Dunbartonshire,Receiving both Community Alarm and Telecare,0-17 years,Not Living Alone,100,5
2018/19,West Dunbartonshire,Receiving both Community Alarm and Telecare,0-17 years,Unknown,0,0
2018/19,West Dunbartonshire,Receiving both Community Alarm and Telecare,0-17 years,Not Recorded,0,0
2018/19,West Dunbartonshire,Receiving both Community Alarm and Telecare,18-64 years,Living Alone,53.6,75
2018/19,West Dunbartonshire,Receiving both Community Alarm and Telecare,18-64 years,Not Living Alone,25,35
2018/19,West Dunbartonshire,Receiving both Community Alarm and Telecare,18-64 years,Unknown,21.4,30
2018/19,West Dunbartonshire,Receiving both Community Alarm and Telecare,18-64 years,Not Recorded,0,0
2018/19,West Dunbartonshire,Receiving both Community Alarm and Telecare,65-74 years,Living Alone,61.1,110
2018/19,West Dunbartonshire,Receiving both Community Alarm and Telecare,65-74 years,Not Living Alone,16.7,30
2018/19,West Dunbartonshire,Receiving both Community Alarm and Telecare,65-74 years,Unknown,22.2,40
2018/19,West Dunbartonshire,Receiving both Community Alarm and Telecare,65-74 years,Not Recorded,0,0
2018/19,West Dunbartonshire,Receiving both Community Alarm and Telecare,75-84 years,Living Alone,51.7,155
2018/19,West Dunbartonshire,Receiving both Community Alarm and Telecare,75-84 years,Not Living Alone,23.3,70
2018/19,West Dunbartonshire,Receiving both Community Alarm and Telecare,75-84 years,Unknown,25,75
2018/19,West Dunbartonshire,Receiving both Community Alarm and Telecare,75-84 years,Not Recorded,0,0
2018/19,West Dunbartonshire,Receiving both Community Alarm and Telecare,85+ years,Living Alone,52.7,145
2018/19,West Dunbartonshire,Receiving both Community Alarm and Telecare,85+ years,Not Living Alone,12.7,35
2018/19,West Dunbartonshire,Receiving both Community Alarm and Telecare,85+ years,Unknown,34.5,95
2018/19,West Dunbartonshire,Receiving both Community Alarm and Telecare,85+ years,Not Recorded,0,0
2018/19,West Dunbartonshire,Telecare Only,All Ages,Living Alone,0,0
2018/19,West Dunbartonshire,Telecare Only,All Ages,Not Living Alone,0,0
2018/19,West Dunbartonshire,Telecare Only,All Ages,Unknown,0,0
2018/19,West Dunbartonshire,Telecare Only,All Ages,Not Recorded,0,0
2018/19,West Dunbartonshire,Telecare Only,0-17 years,Living Alone,0,0
2018/19,West Dunbartonshire,Telecare Only,0-17 years,Not Living Alone,0,0
2018/19,West Dunbartonshire,Telecare Only,0-17 years,Unknown,0,0
2018/19,West Dunbartonshire,Telecare Only,0-17 years,Not Recorded,0,0
2018/19,West Dunbartonshire,Telecare Only,18-64 years,Living Alone,0,0
2018/19,West Dunbartonshire,Telecare Only,18-64 years,Not Living Alone,0,0
2018/19,West Dunbartonshire,Telecare Only,18-64 years,Unknown,0,0
2018/19,West Dunbartonshire,Telecare Only,18-64 years,Not Recorded,0,0
2018/19,West Dunbartonshire,Telecare Only,65-74 years,Living Alone,0,0
2018/19,West Dunbartonshire,Telecare Only,65-74 years,Not Living Alone,0,0
2018/19,West Dunbartonshire,Telecare Only,65-74 years,Unknown,0,0
2018/19,West Dunbartonshire,Telecare Only,65-74 years,Not Recorded,0,0
2018/19,West Dunbartonshire,Telecare Only,75-84 years,Living Alone,0,0
2018/19,West Dunbartonshire,Telecare Only,75-84 years,Not Living Alone,0,0
2018/19,West Dunbartonshire,Telecare Only,75-84 years,Unknown,0,0
2018/19,West Dunbartonshire,Telecare Only,75-84 years,Not Recorded,0,0
2018/19,West Dunbartonshire,Telecare Only,85+ years,Living Alone,0,0
2018/19,West Dunbartonshire,Telecare Only,85+ years,Not Living Alone,0,0
2018/19,West Dunbartonshire,Telecare Only,85+ years,Unknown,0,0
2018/19,West Dunbartonshire,Telecare Only,85+ years,Not Recorded,0,0
2018/19,West Dunbartonshire,Total Receiving Community Alarms and/or Telecare,All Ages,Living Alone,50.9,1430
2018/19,West Dunbartonshire,Total Receiving Community Alarms and/or Telecare,All Ages,Not Living Alone,25.4,715
2018/19,West Dunbartonshire,Total Receiving Community Alarms and/or Telecare,All Ages,Unknown,23.7,665
2018/19,West Dunbartonshire,Total Receiving Community Alarms and/or Telecare,All Ages,Not Recorded,0,0
2018/19,West Dunbartonshire,Total Receiving Community Alarms and/or Telecare,0-17 years,Living Alone,0,0
2018/19,West Dunbartonshire,Total Receiving Community Alarms and/or Telecare,0-17 years,Not Living Alone,100,5
2018/19,West Dunbartonshire,Total Receiving Community Alarms and/or Telecare,0-17 years,Unknown,0,0
2018/19,West Dunbartonshire,Total Receiving Community Alarms and/or Telecare,0-17 years,Not Recorded,0,0
2018/19,West Dunbartonshire,Total Receiving Community Alarms and/or Telecare,18-64 years,Living Alone,46.9,190
2018/19,West Dunbartonshire,Total Receiving Community Alarms and/or Telecare,18-64 years,Not Living Alone,33.3,135
2018/19,West Dunbartonshire,Total Receiving Community Alarms and/or Telecare,18-64 years,Unknown,19.8,80
2018/19,West Dunbartonshire,Total Receiving Community Alarms and/or Telecare,18-64 years,Not Recorded,0,0
2018/19,West Dunbartonshire,Total Receiving Community Alarms and/or Telecare,65-74 years,Living Alone,49.5,260
2018/19,West Dunbartonshire,Total Receiving Community Alarms and/or Telecare,65-74 years,Not Living Alone,27.6,145
2018/19,West Dunbartonshire,Total Receiving Community Alarms and/or Telecare,65-74 years,Unknown,22.9,120
2018/19,West Dunbartonshire,Total Receiving Community Alarms and/or Telecare,65-74 years,Not Recorded,0,0
