financial_quarter,sending_location,age_group,measure,numerator,rate,scotland_rate
2020/21 Q2,Scottish Borders,All Ages,A&E Attendances,345,224.8,155.9
2020/21 Q2,Scottish Borders,All Ages,Emergency Admissions,295,192.2,170
2020/21 Q2,Scottish Borders,All Ages,Emergency Admissions Bed Days,7320,4768.7,3764.2
2020/21 Q2,Scottish Borders,0-17 years,A&E Attendances,0,0,133.3
2020/21 Q2,Scottish Borders,0-17 years,Emergency Admissions,0,0,100
2020/21 Q2,Scottish Borders,0-17 years,Emergency Admissions Bed Days,0,0,1233.3
2020/21 Q2,Scottish Borders,18-64 years,A&E Attendances,30,187.5,126.2
2020/21 Q2,Scottish Borders,18-64 years,Emergency Admissions,20,125,112.7
2020/21 Q2,Scottish Borders,18-64 years,Emergency Admissions Bed Days,425,2656.2,1953.2
2020/21 Q2,Scottish Borders,65-74 years,A&E Attendances,40,195.1,158.4
2020/21 Q2,Scottish Borders,65-74 years,Emergency Admissions,40,195.1,177.8
2020/21 Q2,Scottish Borders,65-74 years,Emergency Admissions Bed Days,935,4561,3859
2020/21 Q2,Scottish Borders,75-84 years,A&E Attendances,110,234,163.2
2020/21 Q2,Scottish Borders,75-84 years,Emergency Admissions,90,191.5,186.9
2020/21 Q2,Scottish Borders,75-84 years,Emergency Admissions Bed Days,2225,4734,4136.4
2020/21 Q2,Scottish Borders,85+ years,A&E Attendances,165,234,164.4
2020/21 Q2,Scottish Borders,85+ years,Emergency Admissions,140,198.6,183
2020/21 Q2,Scottish Borders,85+ years,Emergency Admissions Bed Days,3740,5305,4376.5
2020/21 Q2,Scottish Borders,Unknown,A&E Attendances,0,0,0
2020/21 Q2,Scottish Borders,Unknown,Emergency Admissions,0,0,0
2020/21 Q2,Scottish Borders,Unknown,Emergency Admissions Bed Days,0,0,0
2020/21 Q2,Shetland,All Ages,A&E Attendances,45,115.4,155.9
2020/21 Q2,Shetland,All Ages,Emergency Admissions,40,102.6,170
2020/21 Q2,Shetland,All Ages,Emergency Admissions Bed Days,425,1089.7,3764.2
2020/21 Q2,Shetland,0-17 years,A&E Attendances,0,0,133.3
2020/21 Q2,Shetland,0-17 years,Emergency Admissions,0,0,100
2020/21 Q2,Shetland,0-17 years,Emergency Admissions Bed Days,0,0,1233.3
2020/21 Q2,Shetland,18-64 years,A&E Attendances,10,117.6,126.2
2020/21 Q2,Shetland,18-64 years,Emergency Admissions,5,58.8,112.7
2020/21 Q2,Shetland,18-64 years,Emergency Admissions Bed Days,35,411.8,1953.2
2020/21 Q2,Shetland,65-74 years,A&E Attendances,5,76.9,158.4
2020/21 Q2,Shetland,65-74 years,Emergency Admissions,10,153.8,177.8
2020/21 Q2,Shetland,65-74 years,Emergency Admissions Bed Days,110,1692.3,3859
2020/21 Q2,Shetland,75-84 years,A&E Attendances,10,83.3,163.2
2020/21 Q2,Shetland,75-84 years,Emergency Admissions,10,83.3,186.9
2020/21 Q2,Shetland,75-84 years,Emergency Admissions Bed Days,110,916.7,4136.4
2020/21 Q2,Shetland,85+ years,A&E Attendances,15,125,164.4
2020/21 Q2,Shetland,85+ years,Emergency Admissions,15,125,183
2020/21 Q2,Shetland,85+ years,Emergency Admissions Bed Days,165,1375,4376.5
2020/21 Q2,Shetland,Unknown,A&E Attendances,0,0,0
2020/21 Q2,Shetland,Unknown,Emergency Admissions,0,0,0
2020/21 Q2,Shetland,Unknown,Emergency Admissions Bed Days,0,0,0
2020/21 Q2,South Ayrshire,All Ages,A&E Attendances,300,159.6,155.9
2020/21 Q2,South Ayrshire,All Ages,Emergency Admissions,335,178.2,170
2020/21 Q2,South Ayrshire,All Ages,Emergency Admissions Bed Days,6830,3633,3764.2
2020/21 Q2,South Ayrshire,0-17 years,A&E Attendances,0,0,133.3
2020/21 Q2,South Ayrshire,0-17 years,Emergency Admissions,0,0,100
2020/21 Q2,South Ayrshire,0-17 years,Emergency Admissions Bed Days,0,0,1233.3
2020/21 Q2,South Ayrshire,18-64 years,A&E Attendances,55,127.9,126.2
2020/21 Q2,South Ayrshire,18-64 years,Emergency Admissions,55,127.9,112.7
2020/21 Q2,South Ayrshire,18-64 years,Emergency Admissions Bed Days,495,1151.2,1953.2
2020/21 Q2,South Ayrshire,65-74 years,A&E Attendances,40,145.5,158.4
2020/21 Q2,South Ayrshire,65-74 years,Emergency Admissions,40,145.5,177.8
2020/21 Q2,South Ayrshire,65-74 years,Emergency Admissions Bed Days,755,2745.5,3859
2020/21 Q2,South Ayrshire,75-84 years,A&E Attendances,90,168.2,163.2
2020/21 Q2,South Ayrshire,75-84 years,Emergency Admissions,105,196.3,186.9
2020/21 Q2,South Ayrshire,75-84 years,Emergency Admissions Bed Days,2285,4271,4136.4
2020/21 Q2,South Ayrshire,85+ years,A&E Attendances,110,171.9,164.4
2020/21 Q2,South Ayrshire,85+ years,Emergency Admissions,135,210.9,183
2020/21 Q2,South Ayrshire,85+ years,Emergency Admissions Bed Days,3295,5148.4,4376.5
2020/21 Q2,South Ayrshire,Unknown,A&E Attendances,0,0,0
2020/21 Q2,South Ayrshire,Unknown,Emergency Admissions,0,0,0
2020/21 Q2,South Ayrshire,Unknown,Emergency Admissions Bed Days,0,0,0
2020/21 Q2,South Lanarkshire,All Ages,A&E Attendances,865,203.8,155.9
2020/21 Q2,South Lanarkshire,All Ages,Emergency Admissions,730,172,170
2020/21 Q2,South Lanarkshire,All Ages,Emergency Admissions Bed Days,14015,3301.5,3764.2
2020/21 Q2,South Lanarkshire,0-17 years,A&E Attendances,0,0,133.3
2020/21 Q2,South Lanarkshire,0-17 years,Emergency Admissions,0,0,100
2020/21 Q2,South Lanarkshire,0-17 years,Emergency Admissions Bed Days,5,200,1233.3
2020/21 Q2,South Lanarkshire,18-64 years,A&E Attendances,100,158.7,126.2
2020/21 Q2,South Lanarkshire,18-64 years,Emergency Admissions,70,111.1,112.7
2020/21 Q2,South Lanarkshire,18-64 years,Emergency Admissions Bed Days,1265,2007.9,1953.2
2020/21 Q2,South Lanarkshire,65-74 years,A&E Attendances,135,209.3,158.4
2020/21 Q2,South Lanarkshire,65-74 years,Emergency Admissions,115,178.3,177.8
2020/21 Q2,South Lanarkshire,65-74 years,Emergency Admissions Bed Days,1980,3069.8,3859
2020/21 Q2,South Lanarkshire,75-84 years,A&E Attendances,280,203.6,163.2
2020/21 Q2,South Lanarkshire,75-84 years,Emergency Admissions,240,174.5,186.9
2020/21 Q2,South Lanarkshire,75-84 years,Emergency Admissions Bed Days,5120,3723.6,4136.4
2020/21 Q2,South Lanarkshire,85+ years,A&E Attendances,350,222.9,164.4
2020/21 Q2,South Lanarkshire,85+ years,Emergency Admissions,305,194.3,183
2020/21 Q2,South Lanarkshire,85+ years,Emergency Admissions Bed Days,5645,3595.5,4376.5
2020/21 Q2,South Lanarkshire,Unknown,A&E Attendances,0,0,0
2020/21 Q2,South Lanarkshire,Unknown,Emergency Admissions,0,0,0
2020/21 Q2,South Lanarkshire,Unknown,Emergency Admissions Bed Days,0,0,0
2020/21 Q2,Stirling,All Ages,A&E Attendances,185,139.1,155.9
2020/21 Q2,Stirling,All Ages,Emergency Admissions,200,150.4,170
2020/21 Q2,Stirling,All Ages,Emergency Admissions Bed Days,4365,3282,3764.2
2020/21 Q2,Stirling,0-17 years,A&E Attendances,0,0,133.3
2020/21 Q2,Stirling,0-17 years,Emergency Admissions,0,0,100
2020/21 Q2,Stirling,0-17 years,Emergency Admissions Bed Days,15,NA,1233.3
2020/21 Q2,Stirling,18-64 years,A&E Attendances,40,102.6,126.2
2020/21 Q2,Stirling,18-64 years,Emergency Admissions,30,76.9,112.7
2020/21 Q2,Stirling,18-64 years,Emergency Admissions Bed Days,750,1923.1,1953.2
2020/21 Q2,Stirling,65-74 years,A&E Attendances,20,133.3,158.4
2020/21 Q2,Stirling,65-74 years,Emergency Admissions,25,166.7,177.8
2020/21 Q2,Stirling,65-74 years,Emergency Admissions Bed Days,455,3033.3,3859
2020/21 Q2,Stirling,75-84 years,A&E Attendances,55,150.7,163.2
2020/21 Q2,Stirling,75-84 years,Emergency Admissions,70,191.8,186.9
2020/21 Q2,Stirling,75-84 years,Emergency Admissions Bed Days,1325,3630.1,4136.4
2020/21 Q2,Stirling,85+ years,A&E Attendances,65,152.9,164.4
2020/21 Q2,Stirling,85+ years,Emergency Admissions,75,176.5,183
2020/21 Q2,Stirling,85+ years,Emergency Admissions Bed Days,1820,4282.4,4376.5
2020/21 Q2,Stirling,Unknown,A&E Attendances,0,0,0
2020/21 Q2,Stirling,Unknown,Emergency Admissions,0,0,0
2020/21 Q2,Stirling,Unknown,Emergency Admissions Bed Days,0,0,0
2020/21 Q2,West Dunbartonshire,All Ages,A&E Attendances,265,168.8,155.9
2020/21 Q2,West Dunbartonshire,All Ages,Emergency Admissions,300,191.1,170
2020/21 Q2,West Dunbartonshire,All Ages,Emergency Admissions Bed Days,6425,4092.4,3764.2
2020/21 Q2,West Dunbartonshire,0-17 years,A&E Attendances,0,0,133.3
2020/21 Q2,West Dunbartonshire,0-17 years,Emergency Admissions,0,0,100
2020/21 Q2,West Dunbartonshire,0-17 years,Emergency Admissions Bed Days,0,0,1233.3
2020/21 Q2,West Dunbartonshire,18-64 years,A&E Attendances,35,184.2,126.2
2020/21 Q2,West Dunbartonshire,18-64 years,Emergency Admissions,35,184.2,112.7
2020/21 Q2,West Dunbartonshire,18-64 years,Emergency Admissions Bed Days,550,2894.7,1953.2
2020/21 Q2,West Dunbartonshire,65-74 years,A&E Attendances,45,147.5,158.4
2020/21 Q2,West Dunbartonshire,65-74 years,Emergency Admissions,55,180.3,177.8
2020/21 Q2,West Dunbartonshire,65-74 years,Emergency Admissions Bed Days,1230,4032.8,3859
2020/21 Q2,West Dunbartonshire,75-84 years,A&E Attendances,85,160.4,163.2
2020/21 Q2,West Dunbartonshire,75-84 years,Emergency Admissions,105,198.1,186.9
2020/21 Q2,West Dunbartonshire,75-84 years,Emergency Admissions Bed Days,2110,3981.1,4136.4
2020/21 Q2,West Dunbartonshire,85+ years,A&E Attendances,100,183.5,164.4
2020/21 Q2,West Dunbartonshire,85+ years,Emergency Admissions,110,201.8,183
2020/21 Q2,West Dunbartonshire,85+ years,Emergency Admissions Bed Days,2535,4651.4,4376.5
2020/21 Q2,West Dunbartonshire,Unknown,A&E Attendances,0,0,0
2020/21 Q2,West Dunbartonshire,Unknown,Emergency Admissions,0,0,0
2020/21 Q2,West Dunbartonshire,Unknown,Emergency Admissions Bed Days,0,0,0
2020/21 Q2,West Lothian,All Ages,A&E Attendances,365,182.5,155.9
2020/21 Q2,West Lothian,All Ages,Emergency Admissions,345,172.5,170
2020/21 Q2,West Lothian,All Ages,Emergency Admissions Bed Days,5790,2895,3764.2
2020/21 Q2,West Lothian,0-17 years,A&E Attendances,0,NA,133.3
2020/21 Q2,West Lothian,0-17 years,Emergency Admissions,0,NA,100
2020/21 Q2,West Lothian,0-17 years,Emergency Admissions Bed Days,0,NA,1233.3
2020/21 Q2,West Lothian,18-64 years,A&E Attendances,90,147.5,126.2
2020/21 Q2,West Lothian,18-64 years,Emergency Admissions,55,90.2,112.7
2020/21 Q2,West Lothian,18-64 years,Emergency Admissions Bed Days,775,1270.5,1953.2
2020/21 Q2,West Lothian,65-74 years,A&E Attendances,70,209,158.4
2020/21 Q2,West Lothian,65-74 years,Emergency Admissions,65,194,177.8
2020/21 Q2,West Lothian,65-74 years,Emergency Admissions Bed Days,1355,4044.8,3859
2020/21 Q2,West Lothian,75-84 years,A&E Attendances,110,201.8,163.2
2020/21 Q2,West Lothian,75-84 years,Emergency Admissions,120,220.2,186.9
2020/21 Q2,West Lothian,75-84 years,Emergency Admissions Bed Days,1785,3275.2,4136.4
2020/21 Q2,West Lothian,85+ years,A&E Attendances,95,186.3,164.4
2020/21 Q2,West Lothian,85+ years,Emergency Admissions,100,196.1,183
2020/21 Q2,West Lothian,85+ years,Emergency Admissions Bed Days,1875,3676.5,4376.5
2020/21 Q2,West Lothian,Unknown,A&E Attendances,0,0,0
2020/21 Q2,West Lothian,Unknown,Emergency Admissions,0,0,0
2020/21 Q2,West Lothian,Unknown,Emergency Admissions Bed Days,0,0,0
2020/21 Q3,Scotland (All Areas Submitted),All Ages,A&E Attendances,10570,155.6,155.6
2020/21 Q3,Scotland (All Areas Submitted),All Ages,Emergency Admissions,11585,170.6,170.6
2020/21 Q3,Scotland (All Areas Submitted),All Ages,Emergency Admissions Bed Days,259460,3820.4,3820.4
2020/21 Q3,Scotland (All Areas Submitted),0-17 years,A&E Attendances,10,64.5,64.5
2020/21 Q3,Scotland (All Areas Submitted),0-17 years,Emergency Admissions,10,64.5,64.5
2020/21 Q3,Scotland (All Areas Submitted),0-17 years,Emergency Admissions Bed Days,45,290.3,290.3
2020/21 Q3,Scotland (All Areas Submitted),18-64 years,A&E Attendances,1540,117.7,117.7
2020/21 Q3,Scotland (All Areas Submitted),18-64 years,Emergency Admissions,1385,105.9,105.9
2020/21 Q3,Scotland (All Areas Submitted),18-64 years,Emergency Admissions Bed Days,22755,1739.7,1739.7
2020/21 Q3,Scotland (All Areas Submitted),65-74 years,A&E Attendances,1635,156.2,156.2
2020/21 Q3,Scotland (All Areas Submitted),65-74 years,Emergency Admissions,1815,173.4,173.4
2020/21 Q3,Scotland (All Areas Submitted),65-74 years,Emergency Admissions Bed Days,38065,3635.6,3635.6
2020/21 Q3,Scotland (All Areas Submitted),75-84 years,A&E Attendances,3325,160.4,160.4
2020/21 Q3,Scotland (All Areas Submitted),75-84 years,Emergency Admissions,3820,184.2,184.2
2020/21 Q3,Scotland (All Areas Submitted),75-84 years,Emergency Admissions Bed Days,88495,4267.9,4267.9
2020/21 Q3,Scotland (All Areas Submitted),85+ years,A&E Attendances,4065,173.1,173.1
2020/21 Q3,Scotland (All Areas Submitted),85+ years,Emergency Admissions,4555,194,194
2020/21 Q3,Scotland (All Areas Submitted),85+ years,Emergency Admissions Bed Days,110105,4689.3,4689.3
2020/21 Q3,Scotland (All Areas Submitted),Unknown,A&E Attendances,0,0,0
2020/21 Q3,Scotland (All Areas Submitted),Unknown,Emergency Admissions,0,0,0
2020/21 Q3,Scotland (All Areas Submitted),Unknown,Emergency Admissions Bed Days,0,0,0
2020/21 Q3,Aberdeen City,All Ages,A&E Attendances,290,149.9,155.6
2020/21 Q3,Aberdeen City,All Ages,Emergency Admissions,340,175.7,170.6
2020/21 Q3,Aberdeen City,All Ages,Emergency Admissions Bed Days,6295,3253.2,3820.4
2020/21 Q3,Aberdeen City,0-17 years,A&E Attendances,0,0,64.5
2020/21 Q3,Aberdeen City,0-17 years,Emergency Admissions,0,0,64.5
2020/21 Q3,Aberdeen City,0-17 years,Emergency Admissions Bed Days,0,0,290.3
2020/21 Q3,Aberdeen City,18-64 years,A&E Attendances,45,118.4,117.7
2020/21 Q3,Aberdeen City,18-64 years,Emergency Admissions,45,118.4,105.9
2020/21 Q3,Aberdeen City,18-64 years,Emergency Admissions Bed Days,725,1907.9,1739.7
2020/21 Q3,Aberdeen City,65-74 years,A&E Attendances,45,152.5,156.2
2020/21 Q3,Aberdeen City,65-74 years,Emergency Admissions,60,203.4,173.4
2020/21 Q3,Aberdeen City,65-74 years,Emergency Admissions Bed Days,1395,4728.8,3635.6
2020/21 Q3,Aberdeen City,75-84 years,A&E Attendances,85,161.9,160.4
2020/21 Q3,Aberdeen City,75-84 years,Emergency Admissions,100,190.5,184.2
2020/21 Q3,Aberdeen City,75-84 years,Emergency Admissions Bed Days,1565,2981,4267.9
2020/21 Q3,Aberdeen City,85+ years,A&E Attendances,120,164.4,173.1
2020/21 Q3,Aberdeen City,85+ years,Emergency Admissions,135,184.9,194
2020/21 Q3,Aberdeen City,85+ years,Emergency Admissions Bed Days,2610,3575.3,4689.3
2020/21 Q3,Aberdeen City,Unknown,A&E Attendances,0,0,0
2020/21 Q3,Aberdeen City,Unknown,Emergency Admissions,0,0,0
2020/21 Q3,Aberdeen City,Unknown,Emergency Admissions Bed Days,0,0,0
2020/21 Q3,Aberdeenshire,All Ages,A&E Attendances,245,95.7,155.6
2020/21 Q3,Aberdeenshire,All Ages,Emergency Admissions,410,160.2,170.6
2020/21 Q3,Aberdeenshire,All Ages,Emergency Admissions Bed Days,7725,3017.6,3820.4
2020/21 Q3,Aberdeenshire,0-17 years,A&E Attendances,0,0,64.5
2020/21 Q3,Aberdeenshire,0-17 years,Emergency Admissions,0,0,64.5
2020/21 Q3,Aberdeenshire,0-17 years,Emergency Admissions Bed Days,0,0,290.3
2020/21 Q3,Aberdeenshire,18-64 years,A&E Attendances,15,44.1,117.7
2020/21 Q3,Aberdeenshire,18-64 years,Emergency Admissions,30,88.2,105.9
2020/21 Q3,Aberdeenshire,18-64 years,Emergency Admissions Bed Days,615,1808.8,1739.7
2020/21 Q3,Aberdeenshire,65-74 years,A&E Attendances,35,90.9,156.2
2020/21 Q3,Aberdeenshire,65-74 years,Emergency Admissions,60,155.8,173.4
2020/21 Q3,Aberdeenshire,65-74 years,Emergency Admissions Bed Days,995,2584.4,3635.6
2020/21 Q3,Aberdeenshire,75-84 years,A&E Attendances,90,104.7,160.4
2020/21 Q3,Aberdeenshire,75-84 years,Emergency Admissions,155,180.2,184.2
2020/21 Q3,Aberdeenshire,75-84 years,Emergency Admissions Bed Days,2745,3191.9,4267.9
2020/21 Q3,Aberdeenshire,85+ years,A&E Attendances,105,108.2,173.1
2020/21 Q3,Aberdeenshire,85+ years,Emergency Admissions,170,175.3,194
2020/21 Q3,Aberdeenshire,85+ years,Emergency Admissions Bed Days,3365,3469.1,4689.3
2020/21 Q3,Aberdeenshire,Unknown,A&E Attendances,0,0,0
2020/21 Q3,Aberdeenshire,Unknown,Emergency Admissions,0,0,0
2020/21 Q3,Aberdeenshire,Unknown,Emergency Admissions Bed Days,0,0,0
2020/21 Q3,Angus,All Ages,A&E Attendances,105,68.4,155.6
2020/21 Q3,Angus,All Ages,Emergency Admissions,220,143.3,170.6
2020/21 Q3,Angus,All Ages,Emergency Admissions Bed Days,4290,2794.8,3820.4
2020/21 Q3,Angus,0-17 years,A&E Attendances,0,0,64.5
2020/21 Q3,Angus,0-17 years,Emergency Admissions,0,0,64.5
2020/21 Q3,Angus,0-17 years,Emergency Admissions Bed Days,0,0,290.3
2020/21 Q3,Angus,18-64 years,A&E Attendances,15,44.8,117.7
2020/21 Q3,Angus,18-64 years,Emergency Admissions,25,74.6,105.9
2020/21 Q3,Angus,18-64 years,Emergency Admissions Bed Days,610,1820.9,1739.7
2020/21 Q3,Angus,65-74 years,A&E Attendances,20,85.1,156.2
2020/21 Q3,Angus,65-74 years,Emergency Admissions,40,170.2,173.4
2020/21 Q3,Angus,65-74 years,Emergency Admissions Bed Days,770,3276.6,3635.6
2020/21 Q3,Angus,75-84 years,A&E Attendances,30,70.6,160.4
2020/21 Q3,Angus,75-84 years,Emergency Admissions,70,164.7,184.2
2020/21 Q3,Angus,75-84 years,Emergency Admissions Bed Days,1405,3305.9,4267.9
2020/21 Q3,Angus,85+ years,A&E Attendances,45,83.3,173.1
2020/21 Q3,Angus,85+ years,Emergency Admissions,85,157.4,194
2020/21 Q3,Angus,85+ years,Emergency Admissions Bed Days,1505,2787,4689.3
2020/21 Q3,Angus,Unknown,A&E Attendances,0,0,0
2020/21 Q3,Angus,Unknown,Emergency Admissions,0,0,0
2020/21 Q3,Angus,Unknown,Emergency Admissions Bed Days,0,0,0
2020/21 Q3,Argyll and Bute,All Ages,A&E Attendances,165,100.9,155.6
2020/21 Q3,Argyll and Bute,All Ages,Emergency Admissions,245,149.8,170.6
2020/21 Q3,Argyll and Bute,All Ages,Emergency Admissions Bed Days,4150,2538.2,3820.4
2020/21 Q3,Argyll and Bute,0-17 years,A&E Attendances,0,0,64.5
2020/21 Q3,Argyll and Bute,0-17 years,Emergency Admissions,0,0,64.5
2020/21 Q3,Argyll and Bute,0-17 years,Emergency Admissions Bed Days,0,0,290.3
2020/21 Q3,Argyll and Bute,18-64 years,A&E Attendances,25,71.4,117.7
2020/21 Q3,Argyll and Bute,18-64 years,Emergency Admissions,35,100,105.9
2020/21 Q3,Argyll and Bute,18-64 years,Emergency Admissions Bed Days,550,1571.4,1739.7
2020/21 Q3,Argyll and Bute,65-74 years,A&E Attendances,25,111.1,156.2
2020/21 Q3,Argyll and Bute,65-74 years,Emergency Admissions,35,155.6,173.4
2020/21 Q3,Argyll and Bute,65-74 years,Emergency Admissions Bed Days,455,2022.2,3635.6
2020/21 Q3,Argyll and Bute,75-84 years,A&E Attendances,40,87,160.4
2020/21 Q3,Argyll and Bute,75-84 years,Emergency Admissions,55,119.6,184.2
2020/21 Q3,Argyll and Bute,75-84 years,Emergency Admissions Bed Days,955,2076.1,4267.9
2020/21 Q3,Argyll and Bute,85+ years,A&E Attendances,80,133.3,173.1
2020/21 Q3,Argyll and Bute,85+ years,Emergency Admissions,120,200,194
2020/21 Q3,Argyll and Bute,85+ years,Emergency Admissions Bed Days,2185,3641.7,4689.3
2020/21 Q3,Argyll and Bute,Unknown,A&E Attendances,0,0,0
2020/21 Q3,Argyll and Bute,Unknown,Emergency Admissions,0,0,0
2020/21 Q3,Argyll and Bute,Unknown,Emergency Admissions Bed Days,0,0,0
2020/21 Q3,City of Edinburgh,All Ages,A&E Attendances,1155,205.3,155.6
2020/21 Q3,City of Edinburgh,All Ages,Emergency Admissions,985,175.1,170.6
2020/21 Q3,City of Edinburgh,All Ages,Emergency Admissions Bed Days,23830,4236.4,3820.4
2020/21 Q3,City of Edinburgh,0-17 years,A&E Attendances,0,0,64.5
2020/21 Q3,City of Edinburgh,0-17 years,Emergency Admissions,0,0,64.5
2020/21 Q3,City of Edinburgh,0-17 years,Emergency Admissions Bed Days,0,0,290.3
2020/21 Q3,City of Edinburgh,18-64 years,A&E Attendances,255,139.7,117.7
2020/21 Q3,City of Edinburgh,18-64 years,Emergency Admissions,175,95.9,105.9
2020/21 Q3,City of Edinburgh,18-64 years,Emergency Admissions Bed Days,2865,1569.9,1739.7
2020/21 Q3,City of Edinburgh,65-74 years,A&E Attendances,170,211.2,156.2
2020/21 Q3,City of Edinburgh,65-74 years,Emergency Admissions,140,173.9,173.4
2020/21 Q3,City of Edinburgh,65-74 years,Emergency Admissions Bed Days,3250,4037.3,3635.6
2020/21 Q3,City of Edinburgh,75-84 years,A&E Attendances,305,246,160.4
2020/21 Q3,City of Edinburgh,75-84 years,Emergency Admissions,275,221.8,184.2
2020/21 Q3,City of Edinburgh,75-84 years,Emergency Admissions Bed Days,7015,5657.3,4267.9
2020/21 Q3,City of Edinburgh,85+ years,A&E Attendances,430,245.7,173.1
2020/21 Q3,City of Edinburgh,85+ years,Emergency Admissions,395,225.7,194
2020/21 Q3,City of Edinburgh,85+ years,Emergency Admissions Bed Days,10695,6111.4,4689.3
2020/21 Q3,City of Edinburgh,Unknown,A&E Attendances,0,0,0
2020/21 Q3,City of Edinburgh,Unknown,Emergency Admissions,0,0,0
2020/21 Q3,City of Edinburgh,Unknown,Emergency Admissions Bed Days,0,0,0
2020/21 Q3,Clackmannanshire,All Ages,A&E Attendances,115,129.2,155.6
2020/21 Q3,Clackmannanshire,All Ages,Emergency Admissions,140,157.3,170.6
2020/21 Q3,Clackmannanshire,All Ages,Emergency Admissions Bed Days,3775,4241.6,3820.4
2020/21 Q3,Clackmannanshire,0-17 years,A&E Attendances,0,0,64.5
2020/21 Q3,Clackmannanshire,0-17 years,Emergency Admissions,0,0,64.5
2020/21 Q3,Clackmannanshire,0-17 years,Emergency Admissions Bed Days,0,0,290.3
2020/21 Q3,Clackmannanshire,18-64 years,A&E Attendances,20,88.9,117.7
2020/21 Q3,Clackmannanshire,18-64 years,Emergency Admissions,20,88.9,105.9
2020/21 Q3,Clackmannanshire,18-64 years,Emergency Admissions Bed Days,620,2755.6,1739.7
2020/21 Q3,Clackmannanshire,65-74 years,A&E Attendances,20,148.1,156.2
2020/21 Q3,Clackmannanshire,65-74 years,Emergency Admissions,25,185.2,173.4
2020/21 Q3,Clackmannanshire,65-74 years,Emergency Admissions Bed Days,815,6037,3635.6
2020/21 Q3,Clackmannanshire,75-84 years,A&E Attendances,30,113.2,160.4
2020/21 Q3,Clackmannanshire,75-84 years,Emergency Admissions,45,169.8,184.2
2020/21 Q3,Clackmannanshire,75-84 years,Emergency Admissions Bed Days,1090,4113.2,4267.9
2020/21 Q3,Clackmannanshire,85+ years,A&E Attendances,45,173.1,173.1
2020/21 Q3,Clackmannanshire,85+ years,Emergency Admissions,50,192.3,194
