financial_year,sending_location,service,age_group,measure,value,scotland_value
2020/21,Na h-Eileanan Siar,Total Community Alarms and/or Telecare,All Ages,"Rate per 1,000 Population",0,20.46011708744969
2020/21,Na h-Eileanan Siar,Total Community Alarms and/or Telecare,0-17 years,Number of People,0,515
2020/21,Na h-Eileanan Siar,Total Community Alarms and/or Telecare,0-17 years,"Rate per 1,000 Population",0,0.5014986532570146
2020/21,Na h-Eileanan Siar,Total Community Alarms and/or Telecare,18-64 years,Number of People,0,14755
2020/21,Na h-Eileanan Siar,Total Community Alarms and/or Telecare,18-64 years,"Rate per 1,000 Population",0,4.36151602809106
2020/21,Na h-Eileanan Siar,Total Community Alarms and/or Telecare,65-74 years,Number of People,0,17535
2020/21,Na h-Eileanan Siar,Total Community Alarms and/or Telecare,65-74 years,"Rate per 1,000 Population",0,29.909784516505393
2020/21,Na h-Eileanan Siar,Total Community Alarms and/or Telecare,75-84 years,Number of People,0,38230
2020/21,Na h-Eileanan Siar,Total Community Alarms and/or Telecare,75-84 years,"Rate per 1,000 Population",0,111.9453245330975
2020/21,Na h-Eileanan Siar,Total Community Alarms and/or Telecare,85+ years,Number of People,0,40430
2020/21,Na h-Eileanan Siar,Total Community Alarms and/or Telecare,85+ years,"Rate per 1,000 Population",0,315.0937955436401
2020/21,Na h-Eileanan Siar,Total Community Alarms and/or Telecare,Unknown,Number of People,0,0
2020/21,Na h-Eileanan Siar,Total Community Alarms and/or Telecare,Unknown,"Rate per 1,000 Population",0,0
2020/21,North Ayrshire,Community Alarm Only,All Ages,Number of People,2080,69785
2020/21,North Ayrshire,Community Alarm Only,All Ages,"Rate per 1,000 Population",15.5,12.767105744603
2020/21,North Ayrshire,Community Alarm Only,0-17 years,Number of People,0,60
2020/21,North Ayrshire,Community Alarm Only,0-17 years,"Rate per 1,000 Population",0,0.05842702756392404
2020/21,North Ayrshire,Community Alarm Only,18-64 years,Number of People,240,8030
2020/21,North Ayrshire,Community Alarm Only,18-64 years,"Rate per 1,000 Population",3.1,2.3736342735053344
2020/21,North Ayrshire,Community Alarm Only,65-74 years,Number of People,420,11270
2020/21,North Ayrshire,Community Alarm Only,65-74 years,"Rate per 1,000 Population",24.2,19.223454319989493
2020/21,North Ayrshire,Community Alarm Only,75-84 years,Number of People,830,24630
2020/21,North Ayrshire,Community Alarm Only,75-84 years,"Rate per 1,000 Population",81.7,72.1217196769603
2020/21,North Ayrshire,Community Alarm Only,85+ years,Number of People,585,25780
2020/21,North Ayrshire,Community Alarm Only,85+ years,"Rate per 1,000 Population",174.7,200.9180818480099
2020/21,North Ayrshire,Community Alarm Only,Unknown,Number of People,0,0
2020/21,North Ayrshire,Community Alarm Only,Unknown,"Rate per 1,000 Population",0,0
2020/21,North Ayrshire,Telecare Only,All Ages,Number of People,245,14180
2020/21,North Ayrshire,Telecare Only,All Ages,"Rate per 1,000 Population",1.8,2.594218807171606
2020/21,North Ayrshire,Telecare Only,0-17 years,Number of People,10,295
2020/21,North Ayrshire,Telecare Only,0-17 years,"Rate per 1,000 Population",0.4,0.2872662188559598
2020/21,North Ayrshire,Telecare Only,18-64 years,Number of People,50,2705
2020/21,North Ayrshire,Telecare Only,18-64 years,"Rate per 1,000 Population",0.6,0.7995866388333661
2020/21,North Ayrshire,Telecare Only,65-74 years,Number of People,35,1985
2020/21,North Ayrshire,Telecare Only,65-74 years,"Rate per 1,000 Population",2,3.3858524245944226
2020/21,North Ayrshire,Telecare Only,75-84 years,Number of People,55,4370
2020/21,North Ayrshire,Telecare Only,75-84 years,"Rate per 1,000 Population",5.4,12.796261266273506
2020/21,North Ayrshire,Telecare Only,85+ years,Number of People,95,4470
2020/21,North Ayrshire,Telecare Only,85+ years,"Rate per 1,000 Population",28.4,34.837231414298074
2020/21,North Ayrshire,Telecare Only,Unknown,Number of People,0,0
2020/21,North Ayrshire,Telecare Only,Unknown,"Rate per 1,000 Population",0,0
2020/21,North Ayrshire,Receiving both Community Alarm and Telecare,All Ages,Number of People,2930,27870
2020/21,North Ayrshire,Receiving both Community Alarm and Telecare,All Ages,"Rate per 1,000 Population",21.8,5.098792535675082
2020/21,North Ayrshire,Receiving both Community Alarm and Telecare,0-17 years,Number of People,0,165
2020/21,North Ayrshire,Receiving both Community Alarm and Telecare,0-17 years,"Rate per 1,000 Population",0,0.1606743258007911
2020/21,North Ayrshire,Receiving both Community Alarm and Telecare,18-64 years,Number of People,325,4020
2020/21,North Ayrshire,Receiving both Community Alarm and Telecare,18-64 years,"Rate per 1,000 Population",4.2,1.1882951157523594
2020/21,North Ayrshire,Receiving both Community Alarm and Telecare,65-74 years,Number of People,430,4280
2020/21,North Ayrshire,Receiving both Community Alarm and Telecare,65-74 years,"Rate per 1,000 Population",24.8,7.300477771921475
2020/21,North Ayrshire,Receiving both Community Alarm and Telecare,75-84 years,Number of People,1085,9235
2020/21,North Ayrshire,Receiving both Community Alarm and Telecare,75-84 years,"Rate per 1,000 Population",106.8,27.04198462106083
2020/21,North Ayrshire,Receiving both Community Alarm and Telecare,85+ years,Number of People,1090,10175
2020/21,North Ayrshire,Receiving both Community Alarm and Telecare,85+ years,"Rate per 1,000 Population",325.6,79.29951446095814
2020/21,North Ayrshire,Receiving both Community Alarm and Telecare,Unknown,Number of People,0,0
2020/21,North Ayrshire,Receiving both Community Alarm and Telecare,Unknown,"Rate per 1,000 Population",0,0
2020/21,North Ayrshire,Total Community Alarms and/or Telecare,All Ages,Number of People,5255,111835
2020/21,North Ayrshire,Total Community Alarms and/or Telecare,All Ages,"Rate per 1,000 Population",39.1,20.46011708744969
2020/21,North Ayrshire,Total Community Alarms and/or Telecare,0-17 years,Number of People,15,515
2020/21,North Ayrshire,Total Community Alarms and/or Telecare,0-17 years,"Rate per 1,000 Population",0.6,0.5014986532570146
2020/21,North Ayrshire,Total Community Alarms and/or Telecare,18-64 years,Number of People,620,14755
2020/21,North Ayrshire,Total Community Alarms and/or Telecare,18-64 years,"Rate per 1,000 Population",7.9,4.36151602809106
2020/21,North Ayrshire,Total Community Alarms and/or Telecare,65-74 years,Number of People,880,17535
2020/21,North Ayrshire,Total Community Alarms and/or Telecare,65-74 years,"Rate per 1,000 Population",50.8,29.909784516505393
2020/21,North Ayrshire,Total Community Alarms and/or Telecare,75-84 years,Number of People,1970,38230
2020/21,North Ayrshire,Total Community Alarms and/or Telecare,75-84 years,"Rate per 1,000 Population",193.9,111.9453245330975
2020/21,North Ayrshire,Total Community Alarms and/or Telecare,85+ years,Number of People,1770,40430
2020/21,North Ayrshire,Total Community Alarms and/or Telecare,85+ years,"Rate per 1,000 Population",528.7,315.0937955436401
2020/21,North Ayrshire,Total Community Alarms and/or Telecare,Unknown,Number of People,0,0
2020/21,North Ayrshire,Total Community Alarms and/or Telecare,Unknown,"Rate per 1,000 Population",0,0
2020/21,North Lanarkshire,Community Alarm Only,All Ages,Number of People,9295,69785
2020/21,North Lanarkshire,Community Alarm Only,All Ages,"Rate per 1,000 Population",27.2,12.767105744603
2020/21,North Lanarkshire,Community Alarm Only,0-17 years,Number of People,0,60
2020/21,North Lanarkshire,Community Alarm Only,0-17 years,"Rate per 1,000 Population",0,0.05842702756392404
2020/21,North Lanarkshire,Community Alarm Only,18-64 years,Number of People,1280,8030
2020/21,North Lanarkshire,Community Alarm Only,18-64 years,"Rate per 1,000 Population",6.1,2.3736342735053344
2020/21,North Lanarkshire,Community Alarm Only,65-74 years,Number of People,1765,11270
2020/21,North Lanarkshire,Community Alarm Only,65-74 years,"Rate per 1,000 Population",51.4,19.223454319989493
2020/21,North Lanarkshire,Community Alarm Only,75-84 years,Number of People,3575,24630
2020/21,North Lanarkshire,Community Alarm Only,75-84 years,"Rate per 1,000 Population",184.5,72.1217196769603
2020/21,North Lanarkshire,Community Alarm Only,85+ years,Number of People,2675,25780
2020/21,North Lanarkshire,Community Alarm Only,85+ years,"Rate per 1,000 Population",440.4,200.9180818480099
2020/21,North Lanarkshire,Community Alarm Only,Unknown,Number of People,0,0
2020/21,North Lanarkshire,Community Alarm Only,Unknown,"Rate per 1,000 Population",0,0
2020/21,North Lanarkshire,Telecare Only,All Ages,Number of People,565,14180
2020/21,North Lanarkshire,Telecare Only,All Ages,"Rate per 1,000 Population",1.7,2.594218807171606
2020/21,North Lanarkshire,Telecare Only,0-17 years,Number of People,45,295
2020/21,North Lanarkshire,Telecare Only,0-17 years,"Rate per 1,000 Population",0.6,0.2872662188559598
2020/21,North Lanarkshire,Telecare Only,18-64 years,Number of People,265,2705
2020/21,North Lanarkshire,Telecare Only,18-64 years,"Rate per 1,000 Population",1.3,0.7995866388333661
2020/21,North Lanarkshire,Telecare Only,65-74 years,Number of People,65,1985
2020/21,North Lanarkshire,Telecare Only,65-74 years,"Rate per 1,000 Population",1.9,3.3858524245944226
2020/21,North Lanarkshire,Telecare Only,75-84 years,Number of People,70,4370
2020/21,North Lanarkshire,Telecare Only,75-84 years,"Rate per 1,000 Population",3.6,12.796261266273506
2020/21,North Lanarkshire,Telecare Only,85+ years,Number of People,120,4470
2020/21,North Lanarkshire,Telecare Only,85+ years,"Rate per 1,000 Population",19.8,34.837231414298074
2020/21,North Lanarkshire,Telecare Only,Unknown,Number of People,0,0
2020/21,North Lanarkshire,Telecare Only,Unknown,"Rate per 1,000 Population",0,0
2020/21,North Lanarkshire,Receiving both Community Alarm and Telecare,All Ages,Number of People,1135,27870
2020/21,North Lanarkshire,Receiving both Community Alarm and Telecare,All Ages,"Rate per 1,000 Population",3.3,5.098792535675082
2020/21,North Lanarkshire,Receiving both Community Alarm and Telecare,0-17 years,Number of People,0,165
2020/21,North Lanarkshire,Receiving both Community Alarm and Telecare,0-17 years,"Rate per 1,000 Population",0,0.1606743258007911
2020/21,North Lanarkshire,Receiving both Community Alarm and Telecare,18-64 years,Number of People,355,4020
2020/21,North Lanarkshire,Receiving both Community Alarm and Telecare,18-64 years,"Rate per 1,000 Population",1.7,1.1882951157523594
2020/21,North Lanarkshire,Receiving both Community Alarm and Telecare,65-74 years,Number of People,185,4280
2020/21,North Lanarkshire,Receiving both Community Alarm and Telecare,65-74 years,"Rate per 1,000 Population",5.4,7.300477771921475
2020/21,North Lanarkshire,Receiving both Community Alarm and Telecare,75-84 years,Number of People,310,9235
2020/21,North Lanarkshire,Receiving both Community Alarm and Telecare,75-84 years,"Rate per 1,000 Population",16,27.04198462106083
2020/21,North Lanarkshire,Receiving both Community Alarm and Telecare,85+ years,Number of People,285,10175
2020/21,North Lanarkshire,Receiving both Community Alarm and Telecare,85+ years,"Rate per 1,000 Population",46.9,79.29951446095814
2020/21,North Lanarkshire,Receiving both Community Alarm and Telecare,Unknown,Number of People,0,0
2020/21,North Lanarkshire,Receiving both Community Alarm and Telecare,Unknown,"Rate per 1,000 Population",0,0
2020/21,North Lanarkshire,Total Community Alarms and/or Telecare,All Ages,Number of People,10995,111835
2020/21,North Lanarkshire,Total Community Alarms and/or Telecare,All Ages,"Rate per 1,000 Population",32.2,20.46011708744969
2020/21,North Lanarkshire,Total Community Alarms and/or Telecare,0-17 years,Number of People,45,515
2020/21,North Lanarkshire,Total Community Alarms and/or Telecare,0-17 years,"Rate per 1,000 Population",0.6,0.5014986532570146
2020/21,North Lanarkshire,Total Community Alarms and/or Telecare,18-64 years,Number of People,1900,14755
2020/21,North Lanarkshire,Total Community Alarms and/or Telecare,18-64 years,"Rate per 1,000 Population",9,4.36151602809106
2020/21,North Lanarkshire,Total Community Alarms and/or Telecare,65-74 years,Number of People,2015,17535
2020/21,North Lanarkshire,Total Community Alarms and/or Telecare,65-74 years,"Rate per 1,000 Population",58.6,29.909784516505393
2020/21,North Lanarkshire,Total Community Alarms and/or Telecare,75-84 years,Number of People,3955,38230
2020/21,North Lanarkshire,Total Community Alarms and/or Telecare,75-84 years,"Rate per 1,000 Population",204.1,111.9453245330975
2020/21,North Lanarkshire,Total Community Alarms and/or Telecare,85+ years,Number of People,3075,40430
2020/21,North Lanarkshire,Total Community Alarms and/or Telecare,85+ years,"Rate per 1,000 Population",506.3,315.0937955436401
2020/21,North Lanarkshire,Total Community Alarms and/or Telecare,Unknown,Number of People,0,0
2020/21,North Lanarkshire,Total Community Alarms and/or Telecare,Unknown,"Rate per 1,000 Population",0,0
2020/21,Perth and Kinross,Community Alarm Only,All Ages,Number of People,2740,69785
2020/21,Perth and Kinross,Community Alarm Only,All Ages,"Rate per 1,000 Population",18,12.767105744603
2020/21,Perth and Kinross,Community Alarm Only,0-17 years,Number of People,0,60
2020/21,Perth and Kinross,Community Alarm Only,0-17 years,"Rate per 1,000 Population",0,0.05842702756392404
2020/21,Perth and Kinross,Community Alarm Only,18-64 years,Number of People,445,8030
2020/21,Perth and Kinross,Community Alarm Only,18-64 years,"Rate per 1,000 Population",5.1,2.3736342735053344
2020/21,Perth and Kinross,Community Alarm Only,65-74 years,Number of People,330,11270
2020/21,Perth and Kinross,Community Alarm Only,65-74 years,"Rate per 1,000 Population",17,19.223454319989493
2020/21,Perth and Kinross,Community Alarm Only,75-84 years,Number of People,845,24630
2020/21,Perth and Kinross,Community Alarm Only,75-84 years,"Rate per 1,000 Population",71.2,72.1217196769603
2020/21,Perth and Kinross,Community Alarm Only,85+ years,Number of People,1120,25780
2020/21,Perth and Kinross,Community Alarm Only,85+ years,"Rate per 1,000 Population",224.8,200.9180818480099
2020/21,Perth and Kinross,Community Alarm Only,Unknown,Number of People,0,0
2020/21,Perth and Kinross,Community Alarm Only,Unknown,"Rate per 1,000 Population",0,0
2020/21,Perth and Kinross,Telecare Only,All Ages,Number of People,180,14180
2020/21,Perth and Kinross,Telecare Only,All Ages,"Rate per 1,000 Population",1.2,2.594218807171606
2020/21,Perth and Kinross,Telecare Only,0-17 years,Number of People,0,295
2020/21,Perth and Kinross,Telecare Only,0-17 years,"Rate per 1,000 Population",0,0.2872662188559598
2020/21,Perth and Kinross,Telecare Only,18-64 years,Number of People,15,2705
2020/21,Perth and Kinross,Telecare Only,18-64 years,"Rate per 1,000 Population",0.2,0.7995866388333661
2020/21,Perth and Kinross,Telecare Only,65-74 years,Number of People,50,1985
2020/21,Perth and Kinross,Telecare Only,65-74 years,"Rate per 1,000 Population",2.6,3.3858524245944226
2020/21,Perth and Kinross,Telecare Only,75-84 years,Number of People,65,4370
2020/21,Perth and Kinross,Telecare Only,75-84 years,"Rate per 1,000 Population",5.5,12.796261266273506
2020/21,Perth and Kinross,Telecare Only,85+ years,Number of People,45,4470
2020/21,Perth and Kinross,Telecare Only,85+ years,"Rate per 1,000 Population",9,34.837231414298074
2020/21,Perth and Kinross,Telecare Only,Unknown,Number of People,0,0
2020/21,Perth and Kinross,Telecare Only,Unknown,"Rate per 1,000 Population",0,0
2020/21,Perth and Kinross,Receiving both Community Alarm and Telecare,All Ages,Number of People,990,27870
2020/21,Perth and Kinross,Receiving both Community Alarm and Telecare,All Ages,"Rate per 1,000 Population",6.5,5.098792535675082
2020/21,Perth and Kinross,Receiving both Community Alarm and Telecare,0-17 years,Number of People,0,165
2020/21,Perth and Kinross,Receiving both Community Alarm and Telecare,0-17 years,"Rate per 1,000 Population",0,0.1606743258007911
2020/21,Perth and Kinross,Receiving both Community Alarm and Telecare,18-64 years,Number of People,100,4020
2020/21,Perth and Kinross,Receiving both Community Alarm and Telecare,18-64 years,"Rate per 1,000 Population",1.1,1.1882951157523594
2020/21,Perth and Kinross,Receiving both Community Alarm and Telecare,65-74 years,Number of People,115,4280
