financial_year,sending_location,age_group,sds_support_need,nclient,rate
2020/21,Renfrewshire,0-17 years,Domestic Care,5,90.9090909090909
2020/21,Renfrewshire,18-64 years,Domestic Care,75,76.142131979695435
2020/21,Renfrewshire,65-74 years,Domestic Care,10,17.699115044247787
2020/21,Renfrewshire,75-84 years,Domestic Care,5,4.405286343612335
2020/21,Renfrewshire,85+ years,Domestic Care,0,0
2020/21,Renfrewshire,Unknown,Domestic Care,0,0
2020/21,Renfrewshire,All Ages,Equipment and Temporary Adaptations,0,0
2020/21,Renfrewshire,0-17 years,Equipment and Temporary Adaptations,0,0
2020/21,Renfrewshire,18-64 years,Equipment and Temporary Adaptations,0,0
2020/21,Renfrewshire,65-74 years,Equipment and Temporary Adaptations,0,0
2020/21,Renfrewshire,75-84 years,Equipment and Temporary Adaptations,0,0
2020/21,Renfrewshire,85+ years,Equipment and Temporary Adaptations,0,0
2020/21,Renfrewshire,Unknown,Equipment and Temporary Adaptations,0,0
2020/21,Renfrewshire,All Ages,Health Care,0,0
2020/21,Renfrewshire,0-17 years,Health Care,0,0
2020/21,Renfrewshire,18-64 years,Health Care,0,0
2020/21,Renfrewshire,65-74 years,Health Care,0,0
2020/21,Renfrewshire,75-84 years,Health Care,0,0
2020/21,Renfrewshire,85+ years,Health Care,0,0
2020/21,Renfrewshire,Unknown,Health Care,0,0
2020/21,Renfrewshire,All Ages,Housing Support,245,64.05228758169935
2020/21,Renfrewshire,0-17 years,Housing Support,5,90.9090909090909
2020/21,Renfrewshire,18-64 years,Housing Support,200,203.0456852791878
2020/21,Renfrewshire,65-74 years,Housing Support,30,53.097345132743364
2020/21,Renfrewshire,75-84 years,Housing Support,10,8.81057268722467
2020/21,Renfrewshire,85+ years,Housing Support,0,0
2020/21,Renfrewshire,Unknown,Housing Support,0,0
2020/21,Renfrewshire,All Ages,Meals,0,0
2020/21,Renfrewshire,0-17 years,Meals,0,0
2020/21,Renfrewshire,18-64 years,Meals,0,0
2020/21,Renfrewshire,65-74 years,Meals,0,0
2020/21,Renfrewshire,75-84 years,Meals,0,0
2020/21,Renfrewshire,85+ years,Meals,0,0
2020/21,Renfrewshire,Unknown,Meals,0,0
2020/21,Renfrewshire,All Ages,Personal Care,3480,909.8039215686274
2020/21,Renfrewshire,0-17 years,Personal Care,50,909.090909090909
2020/21,Renfrewshire,18-64 years,Personal Care,710,720.8121827411168
2020/21,Renfrewshire,65-74 years,Personal Care,525,929.2035398230089
2020/21,Renfrewshire,75-84 years,Personal Care,1125,991.1894273127754
2020/21,Renfrewshire,85+ years,Personal Care,1075,995.3703703703703
2020/21,Renfrewshire,Unknown,Personal Care,0,0
2020/21,Renfrewshire,All Ages,Respite,0,0
2020/21,Renfrewshire,0-17 years,Respite,0,0
2020/21,Renfrewshire,18-64 years,Respite,0,0
2020/21,Renfrewshire,65-74 years,Respite,0,0
2020/21,Renfrewshire,75-84 years,Respite,0,0
2020/21,Renfrewshire,85+ years,Respite,0,0
2020/21,Renfrewshire,Unknown,Respite,0,0
2020/21,Renfrewshire,All Ages,Social Educational Recreational,0,0
2020/21,Renfrewshire,0-17 years,Social Educational Recreational,0,0
2020/21,Renfrewshire,18-64 years,Social Educational Recreational,0,0
2020/21,Renfrewshire,65-74 years,Social Educational Recreational,0,0
2020/21,Renfrewshire,75-84 years,Social Educational Recreational,0,0
2020/21,Renfrewshire,85+ years,Social Educational Recreational,0,0
2020/21,Renfrewshire,Unknown,Social Educational Recreational,0,0
2020/21,Renfrewshire,All Ages,Other,0,0
2020/21,Renfrewshire,0-17 years,Other,0,0
2020/21,Renfrewshire,18-64 years,Other,0,0
2020/21,Renfrewshire,65-74 years,Other,0,0
2020/21,Renfrewshire,75-84 years,Other,0,0
2020/21,Renfrewshire,85+ years,Other,0,0
2020/21,Renfrewshire,Unknown,Other,0,0
2020/21,Renfrewshire,All Ages,Not Known,0,0
2020/21,Renfrewshire,0-17 years,Not Known,0,0
2020/21,Renfrewshire,18-64 years,Not Known,0,0
2020/21,Renfrewshire,65-74 years,Not Known,0,0
2020/21,Renfrewshire,75-84 years,Not Known,0,0
2020/21,Renfrewshire,85+ years,Not Known,0,0
2020/21,Renfrewshire,Unknown,Not Known,0,0
2017/18,Scottish Borders,All Ages,Domestic Care,25,10.59322033898305
2017/18,Scottish Borders,0-17 years,Domestic Care,0,0
2017/18,Scottish Borders,18-64 years,Domestic Care,0,0
2017/18,Scottish Borders,65-74 years,Domestic Care,10,32.25806451612903
2017/18,Scottish Borders,75-84 years,Domestic Care,10,15.037593984962406
2017/18,Scottish Borders,85+ years,Domestic Care,5,5.4945054945054945
2017/18,Scottish Borders,Unknown,Domestic Care,0,0
2017/18,Scottish Borders,All Ages,Equipment and Temporary Adaptations,5,2.1186440677966103
2017/18,Scottish Borders,0-17 years,Equipment and Temporary Adaptations,0,0
2017/18,Scottish Borders,18-64 years,Equipment and Temporary Adaptations,0,0
2017/18,Scottish Borders,65-74 years,Equipment and Temporary Adaptations,0,0
2017/18,Scottish Borders,75-84 years,Equipment and Temporary Adaptations,0,0
2017/18,Scottish Borders,85+ years,Equipment and Temporary Adaptations,0,0
2017/18,Scottish Borders,Unknown,Equipment and Temporary Adaptations,0,0
2017/18,Scottish Borders,All Ages,Health Care,0,0
2017/18,Scottish Borders,0-17 years,Health Care,0,0
2017/18,Scottish Borders,18-64 years,Health Care,0,0
2017/18,Scottish Borders,65-74 years,Health Care,0,0
2017/18,Scottish Borders,75-84 years,Health Care,0,0
2017/18,Scottish Borders,85+ years,Health Care,0,0
2017/18,Scottish Borders,Unknown,Health Care,0,0
2017/18,Scottish Borders,All Ages,Housing Support,355,150.4237288135593
2017/18,Scottish Borders,0-17 years,Housing Support,0,0
2017/18,Scottish Borders,18-64 years,Housing Support,185,389.4736842105263
2017/18,Scottish Borders,65-74 years,Housing Support,40,129.03225806451613
2017/18,Scottish Borders,75-84 years,Housing Support,55,82.70676691729322
2017/18,Scottish Borders,85+ years,Housing Support,75,82.41758241758242
2017/18,Scottish Borders,Unknown,Housing Support,0,0
2017/18,Scottish Borders,All Ages,Meals,0,0
2017/18,Scottish Borders,0-17 years,Meals,0,0
2017/18,Scottish Borders,18-64 years,Meals,0,0
2017/18,Scottish Borders,65-74 years,Meals,0,0
2017/18,Scottish Borders,75-84 years,Meals,0,0
2017/18,Scottish Borders,85+ years,Meals,0,0
2017/18,Scottish Borders,Unknown,Meals,0,0
2017/18,Scottish Borders,All Ages,Personal Care,1695,718.2203389830509
2017/18,Scottish Borders,0-17 years,Personal Care,0,0
2017/18,Scottish Borders,18-64 years,Personal Care,130,273.6842105263158
2017/18,Scottish Borders,65-74 years,Personal Care,230,741.9354838709678
2017/18,Scottish Borders,75-84 years,Personal Care,555,834.5864661654135
2017/18,Scottish Borders,85+ years,Personal Care,780,857.1428571428571
2017/18,Scottish Borders,Unknown,Personal Care,0,0
2017/18,Scottish Borders,All Ages,Respite,290,122.88135593220339
2017/18,Scottish Borders,0-17 years,Respite,0,0
2017/18,Scottish Borders,18-64 years,Respite,55,115.78947368421052
2017/18,Scottish Borders,65-74 years,Respite,40,129.03225806451613
2017/18,Scottish Borders,75-84 years,Respite,75,112.78195488721803
2017/18,Scottish Borders,85+ years,Respite,125,137.36263736263737
2017/18,Scottish Borders,Unknown,Respite,0,0
2017/18,Scottish Borders,All Ages,Social Educational Recreational,170,72.03389830508475
2017/18,Scottish Borders,0-17 years,Social Educational Recreational,0,0
2017/18,Scottish Borders,18-64 years,Social Educational Recreational,75,157.89473684210526
2017/18,Scottish Borders,65-74 years,Social Educational Recreational,15,48.387096774193544
2017/18,Scottish Borders,75-84 years,Social Educational Recreational,35,52.63157894736842
2017/18,Scottish Borders,85+ years,Social Educational Recreational,45,49.450549450549445
2017/18,Scottish Borders,Unknown,Social Educational Recreational,0,0
2017/18,Scottish Borders,All Ages,Other,215,91.10169491525423
2017/18,Scottish Borders,0-17 years,Other,0,0
2017/18,Scottish Borders,18-64 years,Other,110,231.57894736842104
2017/18,Scottish Borders,65-74 years,Other,30,96.77419354838709
2017/18,Scottish Borders,75-84 years,Other,40,60.150375939849624
2017/18,Scottish Borders,85+ years,Other,35,38.46153846153847
2017/18,Scottish Borders,Unknown,Other,0,0
2017/18,Scottish Borders,All Ages,Not Known,455,192.79661016949154
2017/18,Scottish Borders,0-17 years,Not Known,0,0
2017/18,Scottish Borders,18-64 years,Not Known,160,336.84210526315786
2017/18,Scottish Borders,65-74 years,Not Known,60,193.54838709677418
2017/18,Scottish Borders,75-84 years,Not Known,105,157.89473684210526
2017/18,Scottish Borders,85+ years,Not Known,125,137.36263736263737
2017/18,Scottish Borders,Unknown,Not Known,0,0
2018/19,Scottish Borders,All Ages,Domestic Care,0,0
2018/19,Scottish Borders,0-17 years,Domestic Care,0,0
2018/19,Scottish Borders,18-64 years,Domestic Care,0,0
2018/19,Scottish Borders,65-74 years,Domestic Care,0,0
2018/19,Scottish Borders,75-84 years,Domestic Care,0,0
2018/19,Scottish Borders,85+ years,Domestic Care,0,0
2018/19,Scottish Borders,Unknown,Domestic Care,0,0
2018/19,Scottish Borders,All Ages,Equipment and Temporary Adaptations,0,0
2018/19,Scottish Borders,0-17 years,Equipment and Temporary Adaptations,0,0
2018/19,Scottish Borders,18-64 years,Equipment and Temporary Adaptations,0,0
2018/19,Scottish Borders,65-74 years,Equipment and Temporary Adaptations,0,0
2018/19,Scottish Borders,75-84 years,Equipment and Temporary Adaptations,0,0
2018/19,Scottish Borders,85+ years,Equipment and Temporary Adaptations,0,0
2018/19,Scottish Borders,Unknown,Equipment and Temporary Adaptations,0,0
2018/19,Scottish Borders,All Ages,Health Care,0,0
2018/19,Scottish Borders,0-17 years,Health Care,0,0
2018/19,Scottish Borders,18-64 years,Health Care,0,0
2018/19,Scottish Borders,65-74 years,Health Care,0,0
2018/19,Scottish Borders,75-84 years,Health Care,0,0
2018/19,Scottish Borders,85+ years,Health Care,0,0
2018/19,Scottish Borders,Unknown,Health Care,0,0
2018/19,Scottish Borders,All Ages,Housing Support,400,153.84615384615387
2018/19,Scottish Borders,0-17 years,Housing Support,5,1000
2018/19,Scottish Borders,18-64 years,Housing Support,210,396.22641509433964
2018/19,Scottish Borders,65-74 years,Housing Support,50,163.93442622950818
2018/19,Scottish Borders,75-84 years,Housing Support,55,70.51282051282051
2018/19,Scottish Borders,85+ years,Housing Support,85,86.73469387755102
2018/19,Scottish Borders,Unknown,Housing Support,0,0
2018/19,Scottish Borders,All Ages,Meals,30,11.538461538461538
2018/19,Scottish Borders,0-17 years,Meals,0,0
2018/19,Scottish Borders,18-64 years,Meals,0,0
2018/19,Scottish Borders,65-74 years,Meals,5,16.393442622950822
2018/19,Scottish Borders,75-84 years,Meals,10,12.82051282051282
2018/19,Scottish Borders,85+ years,Meals,15,15.306122448979592
2018/19,Scottish Borders,Unknown,Meals,0,0
2018/19,Scottish Borders,All Ages,Personal Care,1880,723.0769230769231
2018/19,Scottish Borders,0-17 years,Personal Care,0,0
2018/19,Scottish Borders,18-64 years,Personal Care,150,283.0188679245283
2018/19,Scottish Borders,65-74 years,Personal Care,225,737.704918032787
2018/19,Scottish Borders,75-84 years,Personal Care,660,846.1538461538462
2018/19,Scottish Borders,85+ years,Personal Care,840,857.1428571428571
2018/19,Scottish Borders,Unknown,Personal Care,0,0
2018/19,Scottish Borders,All Ages,Respite,280,107.6923076923077
2018/19,Scottish Borders,0-17 years,Respite,0,0
2018/19,Scottish Borders,18-64 years,Respite,75,141.50943396226415
2018/19,Scottish Borders,65-74 years,Respite,30,98.36065573770492
2018/19,Scottish Borders,75-84 years,Respite,70,89.74358974358974
2018/19,Scottish Borders,85+ years,Respite,105,107.14285714285714
2018/19,Scottish Borders,Unknown,Respite,0,0
2018/19,Scottish Borders,All Ages,Social Educational Recreational,170,65.38461538461539
2018/19,Scottish Borders,0-17 years,Social Educational Recreational,5,1000
2018/19,Scottish Borders,18-64 years,Social Educational Recreational,80,150.94339622641508
2018/19,Scottish Borders,65-74 years,Social Educational Recreational,15,49.18032786885246
2018/19,Scottish Borders,75-84 years,Social Educational Recreational,35,44.87179487179487
2018/19,Scottish Borders,85+ years,Social Educational Recreational,40,40.816326530612244
2018/19,Scottish Borders,Unknown,Social Educational Recreational,0,0
2018/19,Scottish Borders,All Ages,Other,1880,723.0769230769231
2018/19,Scottish Borders,0-17 years,Other,0,0
2018/19,Scottish Borders,18-64 years,Other,150,283.0188679245283
2018/19,Scottish Borders,65-74 years,Other,225,737.704918032787
2018/19,Scottish Borders,75-84 years,Other,660,846.1538461538462
2018/19,Scottish Borders,85+ years,Other,840,857.1428571428571
2018/19,Scottish Borders,Unknown,Other,0,0
2018/19,Scottish Borders,All Ages,Not Known,1880,723.0769230769231
2018/19,Scottish Borders,0-17 years,Not Known,0,0
2018/19,Scottish Borders,18-64 years,Not Known,150,283.0188679245283
2018/19,Scottish Borders,65-74 years,Not Known,225,737.704918032787
2018/19,Scottish Borders,75-84 years,Not Known,660,846.1538461538462
2018/19,Scottish Borders,85+ years,Not Known,840,857.1428571428571
2018/19,Scottish Borders,Unknown,Not Known,0,0
2019/20,Scottish Borders,All Ages,Domestic Care,0,0
2019/20,Scottish Borders,0-17 years,Domestic Care,0,0
2019/20,Scottish Borders,18-64 years,Domestic Care,0,0
2019/20,Scottish Borders,65-74 years,Domestic Care,0,0
2019/20,Scottish Borders,75-84 years,Domestic Care,0,0
2019/20,Scottish Borders,85+ years,Domestic Care,0,0
2019/20,Scottish Borders,Unknown,Domestic Care,0,NA
2019/20,Scottish Borders,All Ages,Equipment and Temporary Adaptations,0,0
2019/20,Scottish Borders,0-17 years,Equipment and Temporary Adaptations,0,0
2019/20,Scottish Borders,18-64 years,Equipment and Temporary Adaptations,0,0
2019/20,Scottish Borders,65-74 years,Equipment and Temporary Adaptations,0,0
2019/20,Scottish Borders,75-84 years,Equipment and Temporary Adaptations,0,0
2019/20,Scottish Borders,85+ years,Equipment and Temporary Adaptations,0,0
2019/20,Scottish Borders,Unknown,Equipment and Temporary Adaptations,0,NA
2019/20,Scottish Borders,All Ages,Health Care,0,0
2019/20,Scottish Borders,0-17 years,Health Care,0,0
2019/20,Scottish Borders,18-64 years,Health Care,0,0
2019/20,Scottish Borders,65-74 years,Health Care,0,0
2019/20,Scottish Borders,75-84 years,Health Care,0,0
2019/20,Scottish Borders,85+ years,Health Care,0,0
2019/20,Scottish Borders,Unknown,Health Care,0,NA
2019/20,Scottish Borders,All Ages,Housing Support,600,202.02020202020202
2019/20,Scottish Borders,0-17 years,Housing Support,55,916.6666666666666
2019/20,Scottish Borders,18-64 years,Housing Support,270,402.9850746268657
2019/20,Scottish Borders,65-74 years,Housing Support,70,179.48717948717947
2019/20,Scottish Borders,75-84 years,Housing Support,95,118.75
2019/20,Scottish Borders,85+ years,Housing Support,105,100
2019/20,Scottish Borders,Unknown,Housing Support,0,NA
2019/20,Scottish Borders,All Ages,Meals,50,16.835016835016834
2019/20,Scottish Borders,0-17 years,Meals,0,0
2019/20,Scottish Borders,18-64 years,Meals,0,0
2019/20,Scottish Borders,65-74 years,Meals,5,12.82051282051282
2019/20,Scottish Borders,75-84 years,Meals,15,18.75
2019/20,Scottish Borders,85+ years,Meals,30,28.57142857142857
2019/20,Scottish Borders,Unknown,Meals,0,NA
2019/20,Scottish Borders,All Ages,Personal Care,2030,683.5016835016835
2019/20,Scottish Borders,0-17 years,Personal Care,0,0
2019/20,Scottish Borders,18-64 years,Personal Care,200,298.5074626865671
2019/20,Scottish Borders,65-74 years,Personal Care,265,679.4871794871796
2019/20,Scottish Borders,75-84 years,Personal Care,665,831.25
2019/20,Scottish Borders,85+ years,Personal Care,900,857.1428571428571
2019/20,Scottish Borders,Unknown,Personal Care,0,NA
2019/20,Scottish Borders,All Ages,Respite,300,101.01010101010101
2019/20,Scottish Borders,0-17 years,Respite,0,0
2019/20,Scottish Borders,18-64 years,Respite,80,119.40298507462687
2019/20,Scottish Borders,65-74 years,Respite,30,76.92307692307693
2019/20,Scottish Borders,75-84 years,Respite,80,100
2019/20,Scottish Borders,85+ years,Respite,110,104.76190476190476
2019/20,Scottish Borders,Unknown,Respite,0,NA
2019/20,Scottish Borders,All Ages,Social Educational Recreational,155,52.18855218855219
2019/20,Scottish Borders,0-17 years,Social Educational Recreational,0,0
2019/20,Scottish Borders,18-64 years,Social Educational Recreational,100,149.25373134328356
2019/20,Scottish Borders,65-74 years,Social Educational Recreational,10,25.64102564102564
2019/20,Scottish Borders,75-84 years,Social Educational Recreational,20,25
2019/20,Scottish Borders,85+ years,Social Educational Recreational,20,19.04761904761905
2019/20,Scottish Borders,Unknown,Social Educational Recreational,0,NA
2019/20,Scottish Borders,All Ages,Other,380,127.94612794612794
2019/20,Scottish Borders,0-17 years,Other,0,0
2019/20,Scottish Borders,18-64 years,Other,180,268.65671641791045
2019/20,Scottish Borders,65-74 years,Other,55,141.02564102564102
2019/20,Scottish Borders,75-84 years,Other,70,87.5
2019/20,Scottish Borders,85+ years,Other,75,71.42857142857143
2019/20,Scottish Borders,Unknown,Other,0,NA
2019/20,Scottish Borders,All Ages,Not Known,620,208.75420875420875
2019/20,Scottish Borders,0-17 years,Not Known,55,916.6666666666666
2019/20,Scottish Borders,18-64 years,Not Known,200,298.5074626865671
2019/20,Scottish Borders,65-74 years,Not Known,70,179.48717948717947
2019/20,Scottish Borders,75-84 years,Not Known,120,150
2019/20,Scottish Borders,85+ years,Not Known,170,161.90476190476193
2019/20,Scottish Borders,Unknown,Not Known,0,NA
2020/21,Scottish Borders,All Ages,Domestic Care,0,0
2020/21,Scottish Borders,0-17 years,Domestic Care,0,0
2020/21,Scottish Borders,18-64 years,Domestic Care,0,0
2020/21,Scottish Borders,65-74 years,Domestic Care,0,0
2020/21,Scottish Borders,75-84 years,Domestic Care,0,0
2020/21,Scottish Borders,85+ years,Domestic Care,0,0
2020/21,Scottish Borders,Unknown,Domestic Care,0,NA
2020/21,Scottish Borders,All Ages,Equipment and Temporary Adaptations,0,0
2020/21,Scottish Borders,0-17 years,Equipment and Temporary Adaptations,0,0
2020/21,Scottish Borders,18-64 years,Equipment and Temporary Adaptations,0,0
2020/21,Scottish Borders,65-74 years,Equipment and Temporary Adaptations,0,0
2020/21,Scottish Borders,75-84 years,Equipment and Temporary Adaptations,0,0
2020/21,Scottish Borders,85+ years,Equipment and Temporary Adaptations,0,0
2020/21,Scottish Borders,Unknown,Equipment and Temporary Adaptations,0,NA
2020/21,Scottish Borders,All Ages,Health Care,0,0
2020/21,Scottish Borders,0-17 years,Health Care,0,0
2020/21,Scottish Borders,18-64 years,Health Care,0,0
2020/21,Scottish Borders,65-74 years,Health Care,0,0
2020/21,Scottish Borders,75-84 years,Health Care,0,0
2020/21,Scottish Borders,85+ years,Health Care,0,0
2020/21,Scottish Borders,Unknown,Health Care,0,NA
2020/21,Scottish Borders,All Ages,Housing Support,315,104.82529118136439
2020/21,Scottish Borders,0-17 years,Housing Support,0,0
2020/21,Scottish Borders,18-64 years,Housing Support,175,250
